EntryPoint;bytes_on_last_page;pages_in_file;relocations;size_of_header;min_extra_paragraphs;max_extra_paragraphs;init_ss_value;init_sp_value;init_ip_value;init_cs_value;over_lay_number;SizeOfCode;SizeOfInitializedData;SizeOfUninitializedData;AddressOfEntryPoint;BaseOfCode;BaseOfData;ImageBase;SectionAlignment;FileAlignment;SizeOfImage;SizeOfHeaders;Checksum;SizeofStackReserve;SizeofStackCommit;SizeofHeapCommit;SizeofHeapReserve;LoaderFlags;text_VirtualSize;text_VirtualAddress;text_SizeOfRawData;text_PointerToRawData;rdata_VirtualSize;rdata_VirtualAddress;rdata_SizeOfRawData;rdata_PointerToRawData;registry_read;registry_write;registry_delete;network_dns;network_http;network_connections;processes_malicious;processes_suspicious;processes_monitored;files_malicious;files_suspicious;files_text;files_unknown;dlls_calls;apis;MachineType_AMD64;MachineType_Intel386;Subsystem_IMAGE_SUBSYSTEM_NATIVE;Subsystem_IMAGE_SUBSYSTEM_UNKNOWN;Subsystem_IMAGE_SUBSYSTEM_WINDOWS_CUI;Subsystem_IMAGE_SUBSYSTEM_WINDOWS_GUI;PEType_PE32;PEType_PE32+;DllCharacteristics_0;DllCharacteristics_IMAGE_DLLCHARACTERISTICS_APPCONTAINER;DllCharacteristics_IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE;DllCharacteristics_IMAGE_DLLCHARACTERISTICS_FORCE_INTEGRITY;DllCharacteristics_IMAGE_DLLCHARACTERISTICS_GUARD_CF;DllCharacteristics_IMAGE_DLLCHARACTERISTICS_HIGH_ENTROPY_VA;DllCharacteristics_IMAGE_DLLCHARACTERISTICS_NO_BIND;DllCharacteristics_IMAGE_DLLCHARACTERISTICS_NO_ISOLATION;DllCharacteristics_IMAGE_DLLCHARACTERISTICS_NO_SEH;DllCharacteristics_IMAGE_DLLCHARACTERISTICS_NX_COMPAT;DllCharacteristics_IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE;DllCharacteristics_IMAGE_LIBRARY_PROCESS_INIT;DllCharacteristics_IMAGE_LIBRARY_PROCESS_TERM;DllCharacteristics_IMAGE_LIBRARY_THREAD_INIT;text_Characteristics_0;text_Characteristics_IMAGE_SCN_ALIGN_1024BYTES;text_Characteristics_IMAGE_SCN_ALIGN_128BYTES;text_Characteristics_IMAGE_SCN_ALIGN_16BYTES;text_Characteristics_IMAGE_SCN_ALIGN_1BYTES;text_Characteristics_IMAGE_SCN_ALIGN_2048BYTES;text_Characteristics_IMAGE_SCN_ALIGN_256BYTES;text_Characteristics_IMAGE_SCN_ALIGN_2BYTES;text_Characteristics_IMAGE_SCN_ALIGN_32BYTES;text_Characteristics_IMAGE_SCN_ALIGN_4096BYTES;text_Characteristics_IMAGE_SCN_ALIGN_4BYTES;text_Characteristics_IMAGE_SCN_ALIGN_512BYTES;text_Characteristics_IMAGE_SCN_ALIGN_64BYTES;text_Characteristics_IMAGE_SCN_ALIGN_8192BYTES;text_Characteristics_IMAGE_SCN_ALIGN_8BYTES;text_Characteristics_IMAGE_SCN_ALIGN_MASK;text_Characteristics_IMAGE_SCN_CNT_CODE;text_Characteristics_IMAGE_SCN_CNT_INITIALIZED_DATA;text_Characteristics_IMAGE_SCN_CNT_UNINITIALIZED_DATA;text_Characteristics_IMAGE_SCN_GPREL;text_Characteristics_IMAGE_SCN_LNK_COMDAT;text_Characteristics_IMAGE_SCN_LNK_INFO;text_Characteristics_IMAGE_SCN_LNK_OTHER;text_Characteristics_IMAGE_SCN_LNK_REMOVE;text_Characteristics_IMAGE_SCN_MEM_EXECUTE;text_Characteristics_IMAGE_SCN_MEM_LOCKED;text_Characteristics_IMAGE_SCN_MEM_NOT_PAGED;text_Characteristics_IMAGE_SCN_MEM_PRELOAD;text_Characteristics_IMAGE_SCN_MEM_PURGEABLE;text_Characteristics_IMAGE_SCN_MEM_READ;text_Characteristics_IMAGE_SCN_MEM_SHARED;text_Characteristics_IMAGE_SCN_MEM_WRITE;text_Characteristics_IMAGE_SCN_NO_DEFER_SPEC_EXC;text_Characteristics_IMAGE_SCN_TYPE_DSECT;text_Characteristics_IMAGE_SCN_TYPE_GROUP;text_Characteristics_IMAGE_SCN_TYPE_NOLOAD;text_Characteristics_IMAGE_SCN_TYPE_NO_PAD;text_Characteristics_IMAGE_SCN_TYPE_OVER;rdata_Characteristics_0;rdata_Characteristics_IMAGE_SCN_ALIGN_1024BYTES;rdata_Characteristics_IMAGE_SCN_ALIGN_128BYTES;rdata_Characteristics_IMAGE_SCN_ALIGN_16BYTES;rdata_Characteristics_IMAGE_SCN_ALIGN_1BYTES;rdata_Characteristics_IMAGE_SCN_ALIGN_2048BYTES;rdata_Characteristics_IMAGE_SCN_ALIGN_256BYTES;rdata_Characteristics_IMAGE_SCN_ALIGN_2BYTES;rdata_Characteristics_IMAGE_SCN_ALIGN_32BYTES;rdata_Characteristics_IMAGE_SCN_ALIGN_4096BYTES;rdata_Characteristics_IMAGE_SCN_ALIGN_4BYTES;rdata_Characteristics_IMAGE_SCN_ALIGN_512BYTES;rdata_Characteristics_IMAGE_SCN_ALIGN_64BYTES;rdata_Characteristics_IMAGE_SCN_ALIGN_8192BYTES;rdata_Characteristics_IMAGE_SCN_ALIGN_8BYTES;rdata_Characteristics_IMAGE_SCN_ALIGN_MASK;rdata_Characteristics_IMAGE_SCN_CNT_CODE;rdata_Characteristics_IMAGE_SCN_CNT_INITIALIZED_DATA;rdata_Characteristics_IMAGE_SCN_CNT_UNINITIALIZED_DATA;rdata_Characteristics_IMAGE_SCN_GPREL;rdata_Characteristics_IMAGE_SCN_LNK_COMDAT;rdata_Characteristics_IMAGE_SCN_LNK_INFO;rdata_Characteristics_IMAGE_SCN_LNK_OTHER;rdata_Characteristics_IMAGE_SCN_LNK_REMOVE;rdata_Characteristics_IMAGE_SCN_MEM_EXECUTE;rdata_Characteristics_IMAGE_SCN_MEM_LOCKED;rdata_Characteristics_IMAGE_SCN_MEM_NOT_PAGED;rdata_Characteristics_IMAGE_SCN_MEM_PRELOAD;rdata_Characteristics_IMAGE_SCN_MEM_PURGEABLE;rdata_Characteristics_IMAGE_SCN_MEM_READ;rdata_Characteristics_IMAGE_SCN_MEM_SHARED;rdata_Characteristics_IMAGE_SCN_MEM_WRITE;rdata_Characteristics_IMAGE_SCN_NO_DEFER_SPEC_EXC;rdata_Characteristics_IMAGE_SCN_TYPE_COPY;rdata_Characteristics_IMAGE_SCN_TYPE_DSECT;rdata_Characteristics_IMAGE_SCN_TYPE_GROUP;rdata_Characteristics_IMAGE_SCN_TYPE_NOLOAD;rdata_Characteristics_IMAGE_SCN_TYPE_NO_PAD;rdata_Characteristics_IMAGE_SCN_TYPE_OVER
9306520;1440;30;0;40;0;655350;0;1840;0;0;0;680960;696320;0;761500;81920;819200;41943040;81920;5120;983040;5120;0;10485760;40960;40960;10485760;0;679640;81920;680960;5120;1423260;3235840;1423360;3189760;1130;0;0;10;0;50;0;0;10;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
3185300;1440;30;0;40;0;655350;0;1840;0;0;0;3107840;1121280;0;3185300;81920;3194880;41943040;81920;5120;4423680;5120;0;10485760;40960;40960;10485760;0;3103680;81920;3107840;5120;1423260;3235840;1423360;3189760;1020;0;0;0;0;30;0;0;20;0;0;0;0;10;10;0;1;0;0;0;1;1;0;0;0;1;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
19087460;1440;30;0;40;0;655350;0;1840;0;0;0;26808320;1868800;0;19087460;1966080;81920;47841280;81920;5120;29327360;10240;0;10485760;40960;40960;10485760;0;461760;28835840;465920;28221440;1423260;3235840;1423360;3189760;280;0;0;0;0;40;0;0;10;0;0;0;0;10;10;0;1;0;0;0;1;1;0;0;0;1;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
19087460;1440;30;0;40;0;655350;0;1840;0;0;0;158720;1250840;2626560;50880;40960;204800;41943040;40960;5120;4259840;15360;1895170;20971520;40960;40960;10485760;0;153640;40960;158720;15360;44040;245760;46080;179200;100;0;0;0;0;0;0;0;10;0;0;0;0;50;880;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
19087460;1440;30;0;40;0;655350;0;1840;0;0;0;1336320;640000;0;477120;40960;1392640;41943040;40960;5120;2088960;10240;0;10485760;40960;40960;10485760;0;1332270;40960;1336320;10240;386080;1392640;389120;1346560;20;0;0;0;0;0;0;0;10;0;0;0;0;10;690;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
65560160;800;20;0;40;150;655350;0;1840;0;0;260;65525760;43432960;0;65560160;40960;65576960;41943040;40960;5120;112271360;10240;109436640;10485760;163840;40960;10485760;0;65369120;40960;65372160;10240;240;71065600;5120;67814400;10;0;0;0;0;40;0;0;10;0;0;0;0;360;3830;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
65560160;800;20;0;40;150;655350;0;1840;0;0;260;65525760;43432960;0;65560160;40960;65576960;41943040;40960;5120;112271360;10240;109436640;10485760;163840;40960;10485760;0;65369120;40960;65372160;10240;240;71065600;5120;67814400;100;0;0;0;0;40;0;0;10;0;0;20;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
16194690;1440;30;0;40;0;655350;0;1840;0;0;0;24038400;8555520;0;16194690;40960;24084480;41943040;40960;5120;32686080;10240;32704470;10485760;40960;40960;10485760;0;24037800;40960;24038400;10240;4687820;24084480;4689920;24048640;40;0;0;0;0;40;0;0;10;0;0;0;0;230;6790;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
215200;1440;30;0;40;0;655350;0;1840;0;0;0;40960;40960;163840;215200;204800;245760;41943040;40960;5120;286720;40960;0;10485760;40960;40960;10485760;0;24037800;40960;24038400;10240;4687820;24084480;4689920;24048640;80;0;0;0;0;40;0;0;10;0;0;0;0;40;90;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
32591340;1440;30;0;40;0;655350;0;1840;0;0;0;32512000;1095680;0;32591340;81920;0;41943040;81920;5120;33832960;5120;0;10485760;40960;40960;10485760;0;32509480;81920;32512000;5120;4687820;24084480;4689920;24048640;2140;0;0;0;0;0;10;0;10;0;0;0;0;10;10;0;1;0;0;0;1;1;0;0;0;1;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
283340;1440;30;0;40;0;655350;0;1840;0;0;0;204800;15360;0;283340;81920;327680;41943040;81920;5120;491520;5120;0;10485760;40960;40960;10485760;0;201480;81920;204800;5120;4687820;24084480;4689920;24048640;3980;0;0;20;0;80;0;0;20;0;0;0;0;10;10;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
0;1440;30;0;40;0;655350;0;1840;0;0;0;204800;15360;0;283340;81920;327680;41943040;81920;5120;491520;5120;0;10485760;40960;40960;10485760;0;201480;81920;204800;5120;4687820;24084480;4689920;24048640;15190;160;0;560;0;470;0;0;100;310;1760;580;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
214620;1440;30;0;40;0;655350;0;1840;0;0;0;133120;20480;0;214620;81920;245760;41943040;81920;5120;409600;5120;0;10485760;40960;40960;10485760;0;132760;81920;133120;5120;4687820;24084480;4689920;24048640;280;0;0;0;0;50;0;0;10;0;0;0;0;10;10;0;1;0;0;0;1;1;0;0;0;1;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
348590;1440;30;0;40;0;655350;0;1840;0;0;0;1111040;5570560;0;348590;40960;1187840;41943040;40960;5120;6881280;10240;7263810;10485760;40960;40960;10485760;0;1106210;40960;1111040;10240;641980;1187840;645120;1121280;80;0;0;0;0;0;0;0;10;0;0;0;0;20;730;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
4386370;1440;30;0;40;0;655350;0;1840;0;0;0;9344000;3870720;0;4386370;40960;40960;41943040;40960;5120;17817600;10240;0;10485760;40960;40960;10485760;0;9342300;4382720;9344000;10240;2077400;13762560;2078720;9354240;140;0;0;0;0;0;0;0;10;0;0;20;0;120;2260;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1430540;1440;30;0;40;0;655350;0;1840;0;0;0;9344000;3870720;0;4386370;40960;40960;41943040;40960;5120;17817600;10240;0;10485760;40960;40960;10485760;0;9342300;4382720;9344000;10240;2077400;13762560;2078720;9354240;17400;710;80;0;0;20;0;0;20;0;10;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
79860;1440;30;0;40;0;655350;0;1840;0;0;0;281600;409600;0;79860;40960;327680;41943040;40960;5120;778240;10240;0;10485760;40960;40960;10485760;0;281120;40960;281600;10240;191980;327680;194560;291840;160;0;0;0;0;0;0;0;10;0;0;0;0;40;1040;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
18019790;1440;30;0;40;0;655350;0;1840;0;0;0;22686720;7905280;0;18019790;40960;22732800;41943040;40960;5120;30760960;10240;0;10485760;40960;40960;10485760;0;22684410;40960;22686720;10240;5172720;22732800;5176320;22696960;1230;0;0;0;0;40;0;0;10;0;0;0;0;180;7930;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
181210;1440;30;0;40;0;655350;0;1840;0;0;0;22686720;7905280;0;18019790;40960;22732800;41943040;40960;5120;30760960;10240;0;10485760;40960;40960;10485760;0;22684410;40960;22686720;10240;5172720;22732800;5176320;22696960;60;0;0;0;0;50;0;0;60;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
181210;1440;30;0;40;0;655350;0;1840;0;0;0;22686720;7905280;0;18019790;40960;22732800;41943040;40960;5120;30760960;10240;0;10485760;40960;40960;10485760;0;22684410;40960;22686720;10240;5172720;22732800;5176320;22696960;100;0;0;0;0;40;0;0;10;0;0;20;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
40960;1440;30;0;40;0;655350;0;1840;0;0;0;1336320;1239040;0;40960;40960;1433600;41943040;40960;5120;2744320;10240;0;10485760;40960;40960;10485760;0;1321040;81920;1326080;20480;260160;1433600;261120;1346560;1400;0;0;0;0;0;0;0;20;0;0;0;0;30;360;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
7890920;800;20;0;40;150;655350;0;1840;0;0;260;7854080;3138560;0;7890920;40960;7905280;41943040;40960;5120;11223040;10240;11611280;10485760;163840;40960;10485760;0;1321040;81920;1326080;20480;240;8192000;5120;8058880;45740;660;2860;0;0;0;0;0;30;0;20;20;120;120;1720;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
70199200;800;20;0;40;150;655350;0;1840;0;0;260;7854080;3138560;0;7890920;40960;7905280;41943040;40960;5120;11223040;10240;11611280;10485760;163840;40960;10485760;0;1321040;81920;1326080;20480;240;8192000;5120;8058880;150;0;0;0;0;40;0;0;10;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
52115090;1440;30;0;40;0;655350;0;1840;0;0;0;58813440;22471680;0;52115090;40960;58859520;41943040;40960;5120;82780160;10240;81686300;10485760;40960;40960;10485760;0;58813000;40960;58813440;10240;14810980;58859520;14812160;58823680;0;0;0;0;0;0;0;0;10;0;0;0;0;290;8930;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
52115090;1440;30;0;40;0;655350;0;1840;0;0;0;1356800;768000;0;306270;40960;1433600;41943040;40960;5120;2293760;10240;2360110;10485760;40960;40960;10485760;0;1352970;40960;1356800;10240;591400;1433600;593920;1367040;20;0;0;0;0;0;0;0;10;0;0;0;0;10;730;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
53070;1440;30;0;40;0;655350;0;1840;0;0;0;737280;389120;0;53070;40960;778240;41943040;40960;5120;1187840;10240;0;10485760;40960;40960;10485760;0;736030;40960;737280;10240;280640;778240;281600;747520;10;0;0;0;0;30;0;0;10;0;0;0;0;10;760;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
14752460;1440;30;0;40;0;655350;0;1840;0;0;0;737280;389120;0;53070;40960;778240;41943040;40960;5120;1187840;10240;0;10485760;40960;40960;10485760;0;736030;40960;737280;10240;280640;778240;281600;747520;170;0;0;0;0;20;0;0;10;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
20926240;1440;30;0;40;0;655350;0;1840;0;0;0;6635520;696320;14295040;20926240;14336000;20971520;41943040;40960;5120;21667840;40960;0;20971520;40960;40960;10485760;0;736030;40960;737280;10240;280640;778240;281600;747520;1510;0;0;0;0;50;0;0;20;10;0;10;0;120;150;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
0;1440;30;0;40;0;655350;0;1840;0;0;0;15360;15360;0;0;81920;20971520;53687091200;81920;5120;245760;5120;0;41943040;163840;81920;10485760;0;13240;81920;15360;5120;280640;778240;281600;747520;7020;80;0;0;0;30;0;0;30;0;30;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
13565770;1440;30;0;40;0;655350;0;1840;0;0;0;15262720;8637440;0;13565770;40960;15319040;41943040;40960;5120;24084480;10240;23949730;10485760;40960;40960;10485760;0;15261420;40960;15262720;10240;3399760;15319040;3404800;15272960;190;0;0;0;0;50;0;0;10;0;0;0;0;170;6040;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
379810;1440;30;0;40;0;655350;0;1840;0;0;0;384000;133120;0;379810;40960;450560;167772160;40960;5120;655360;10240;1059110;2621440;81920;40960;10485760;0;382180;40960;384000;10240;3399760;15319040;3404800;15272960;190;0;0;0;0;30;0;0;10;0;0;0;0;120;1510;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
